Chain	ctx11	ctx12	ctx13	ctx21	ctx22	ctx23	STD	TC	diff
t12	3	5	4	6	2	1	0	0	0
t13	3	5	4	6	2	1	0	0	0
t21	3	5	4	6	2	1	0	0	0
t22	3	5	4	6	2	1	0	0	0
t23	3	5	4	6	2	1	0	0	0
t11	3	5	6	1	2	4	22	22	0
t12	3	5	6	1	2	4	50	50	0
t13	3	5	6	1	2	4	146	146	0
t21	3	5	6	1	2	4	3	3	0
t22	3	5	6	1	2	4	12	12	0
t23	3	5	6	1	2	4	47	47	0
t11	3	5	6	1	4	2	18	18	0
t12	3	5	6	1	4	2	50	50	0
t13	3	5	6	1	4	2	142	142	0
t21	3	5	6	1	4	2	3	3	0
t22	3	5	6	1	4	2	47	47	0
t23	3	5	6	1	4	2	8	8	0
t11	3	5	6	2	1	4	22	22	0
t12	3	5	6	2	1	4	50	50	0
t13	3	5	6	2	1	4	162	162	0
t21	3	5	6	2	1	4	12	12	0
t22	3	5	6	2	1	4	9	9	0
t23	3	5	6	2	1	4	47	47	0
t11	3	5	6	2	4	1	18	18	0
t12	3	5	6	2	4	1	65	65	0
t13	3	5	6	2	4	1	158	158	0
t21	3	5	6	2	4	1	8	8	0
t22	3	5	6	2	4	1	47	47	0
t23	3	5	6	2	4	1	5	5	0
t11	3	5	6	4	1	2	24	24	0
t12	3	5	6	4	1	2	75	75	0
t13	3	5	6	4	1	2	190	190	0
t21	3	5	6	4	1	2	47	47	0
t22	3	5	6	4	1	2	9	9	0
t23	3	5	6	4	1	2	14	14	0
t11	3	5	6	4	2	1	33	24	9
t12	3	5	6	4	2	1	80	75	5
t13	3	5	6	4	2	1	231	226	5
t21	3	5	6	4	2	1	71	71	0
t22	3	5	6	4	2	1	14	14	0
t23	3	5	6	4	2	1	5	5	0
t11	3	6	1	2	4	5	0	0	0
t12	3	6	1	2	4	5	0	0	0
t13	3	6	1	2	4	5	0	0	0
t21	3	6	1	2	4	5	0	0	0
t22	3	6	1	2	4	5	0	0	0
t23	3	6	1	2	4	5	0	0	0
t11	3	6	1	2	5	4	0	0	0
t12	3	6	1	2	5	4	0	0	0
t13	3	6	1	2	5	4	0	0	0
t21	3	6	1	2	5	4	0	0	0
t22	3	6	1	2	5	4	0	0	0
t23	3	6	1	2	5	4	0	0	0
t11	3	6	1	4	2	5	0	0	0
t12	3	6	1	4	2	5	0	0	0
t13	3	6	1	4	2	5	0	0	0
t21	3	6	1	4	2	5	0	0	0
t22	3	6	1	4	2	5	0	0	0
t23	3	6	1	4	2	5	0	0	0
t11	3	6	1	4	5	2	0	0	0
t12	3	6	1	4	5	2	0	0	0
t13	3	6	1	4	5	2	0	0	0
t21	3	6	1	4	5	2	0	0	0
t22	3	6	1	4	5	2	0	0	0
t23	3	6	1	4	5	2	0	0	0
t11	3	6	1	5	2	4	0	0	0
t12	3	6	1	5	2	4	0	0	0
t13	3	6	1	5	2	4	0	0	0
t21	3	6	1	5	2	4	0	0	0
t22	3	6	1	5	2	4	0	0	0
t23	3	6	1	5	2	4	0	0	0
t11	3	6	1	5	4	2	0	0	0
t12	3	6	1	5	4	2	0	0	0
t13	3	6	1	5	4	2	0	0	0
t21	3	6	1	5	4	2	0	0	0
t22	3	6	1	5	4	2	0	0	0
t23	3	6	1	5	4	2	0	0	0
t11	3	6	2	1	4	5	0	0	0
t12	3	6	2	1	4	5	0	0	0
t13	3	6	2	1	4	5	0	0	0
t21	3	6	2	1	4	5	0	0	0
t22	3	6	2	1	4	5	0	0	0
t23	3	6	2	1	4	5	0	0	0
t11	3	6	2	1	5	4	0	0	0
t12	3	6	2	1	5	4	0	0	0
t13	3	6	2	1	5	4	0	0	0
t21	3	6	2	1	5	4	0	0	0
t22	3	6	2	1	5	4	0	0	0
t23	3	6	2	1	5	4	0	0	0
t11	3	6	2	4	1	5	0	0	0
t12	3	6	2	4	1	5	0	0	0
t13	3	6	2	4	1	5	0	0	0
t21	3	6	2	4	1	5	0	0	0
t22	3	6	2	4	1	5	0	0	0
t23	3	6	2	4	1	5	0	0	0
t11	3	6	2	4	5	1	0	0	0
t12	3	6	2	4	5	1	0	0	0
t13	3	6	2	4	5	1	0	0	0
t21	3	6	2	4	5	1	0	0	0
t22	3	6	2	4	5	1	0	0	0
t23	3	6	2	4	5	1	0	0	0
t11	3	6	2	5	1	4	0	0	0
t12	3	6	2	5	1	4	0	0	0
t13	3	6	2	5	1	4	0	0	0
t21	3	6	2	5	1	4	0	0	0
t22	3	6	2	5	1	4	0	0	0
t23	3	6	2	5	1	4	0	0	0
t11	3	6	2	5	4	1	0	0	0
t12	3	6	2	5	4	1	0	0	0
t13	3	6	2	5	4	1	0	0	0
t21	3	6	2	5	4	1	0	0	0
t22	3	6	2	5	4	1	0	0	0
t23	3	6	2	5	4	1	0	0	0
t11	3	6	4	1	2	5	0	0	0
t12	3	6	4	1	2	5	0	0	0
t13	3	6	4	1	2	5	0	0	0
t21	3	6	4	1	2	5	0	0	0
t22	3	6	4	1	2	5	0	0	0
t23	3	6	4	1	2	5	0	0	0
t11	3	6	4	1	5	2	0	0	0
t12	3	6	4	1	5	2	0	0	0
t13	3	6	4	1	5	2	0	0	0
t21	3	6	4	1	5	2	0	0	0
t22	3	6	4	1	5	2	0	0	0
t23	3	6	4	1	5	2	0	0	0
t11	3	6	4	2	1	5	0	0	0
t12	3	6	4	2	1	5	0	0	0
t13	3	6	4	2	1	5	0	0	0
t21	3	6	4	2	1	5	0	0	0
t22	3	6	4	2	1	5	0	0	0
t23	3	6	4	2	1	5	0	0	0
t11	3	6	4	2	5	1	0	0	0
t12	3	6	4	2	5	1	0	0	0
t13	3	6	4	2	5	1	0	0	0
t21	3	6	4	2	5	1	0	0	0
t22	3	6	4	2	5	1	0	0	0
t23	3	6	4	2	5	1	0	0	0
t11	3	6	4	5	1	2	0	0	0
t12	3	6	4	5	1	2	0	0	0
t13	3	6	4	5	1	2	0	0	0
t21	3	6	4	5	1	2	0	0	0
t22	3	6	4	5	1	2	0	0	0
t23	3	6	4	5	1	2	0	0	0
t11	3	6	4	5	2	1	0	0	0
t12	3	6	4	5	2	1	0	0	0
t13	3	6	4	5	2	1	0	0	0
t21	3	6	4	5	2	1	0	0	0
t22	3	6	4	5	2	1	0	0	0
t23	3	6	4	5	2	1	0	0	0
t11	3	6	5	1	2	4	0	0	0
t12	3	6	5	1	2	4	0	0	0
t13	3	6	5	1	2	4	0	0	0
t21	3	6	5	1	2	4	0	0	0
t22	3	6	5	1	2	4	0	0	0
t23	3	6	5	1	2	4	0	0	0
t11	3	6	5	1	4	2	0	0	0
t12	3	6	5	1	4	2	0	0	0
t13	3	6	5	1	4	2	0	0	0
t21	3	6	5	1	4	2	0	0	0
t22	3	6	5	1	4	2	0	0	0
t23	3	6	5	1	4	2	0	0	0
t11	3	6	5	2	1	4	0	0	0
t12	3	6	5	2	1	4	0	0	0
t13	3	6	5	2	1	4	0	0	0
t21	3	6	5	2	1	4	0	0	0
t22	3	6	5	2	1	4	0	0	0
t23	3	6	5	2	1	4	0	0	0
t11	3	6	5	2	4	1	0	0	0
t12	3	6	5	2	4	1	0	0	0
t13	3	6	5	2	4	1	0	0	0
t21	3	6	5	2	4	1	0	0	0
t22	3	6	5	2	4	1	0	0	0
t23	3	6	5	2	4	1	0	0	0
t11	3	6	5	4	1	2	0	0	0
t12	3	6	5	4	1	2	0	0	0
t13	3	6	5	4	1	2	0	0	0
t21	3	6	5	4	1	2	0	0	0
t22	3	6	5	4	1	2	0	0	0
t23	3	6	5	4	1	2	0	0	0
t11	3	6	5	4	2	1	0	0	0
t12	3	6	5	4	2	1	0	0	0
t13	3	6	5	4	2	1	0	0	0
t21	3	6	5	4	2	1	0	0	0
t22	3	6	5	4	2	1	0	0	0
t23	3	6	5	4	2	1	0	0	0
t11	4	1	2	3	5	6	38	38	0
t12	4	1	2	3	5	6	4	4	0
t13	4	1	2	3	5	6	14	10	4
t21	4	1	2	3	5	6	27	9	18
t22	4	1	2	3	5	6	155	155	0
t23	4	1	2	3	5	6	432	414	18
t11	4	1	2	3	6	5	38	38	0
t12	4	1	2	3	6	5	4	4	0
t13	4	1	2	3	6	5	14	10	4
t21	4	1	2	3	6	5	27	9	18
t22	4	1	2	3	6	5	433	393	40
t23	4	1	2	3	6	5	238	238	0
t11	4	1	2	5	3	6	0	56	-56
t12	4	1	2	5	3	6	0	5	-5
t13	4	1	2	5	3	6	0	12	-12
t21	4	1	2	5	3	6	0	1295	-1295
t22	4	1	2	5	3	6	0	119	-119
t23	4	1	2	5	3	6	0	2621	-2621
t11	4	1	2	5	6	3	0	46	-46
t12	4	1	2	5	6	3	0	4	-4
t13	4	1	2	5	6	3	0	10	-10
t21	4	1	2	5	6	3	0	148	-148
t22	4	1	2	5	6	3	0	677	-677
t23	4	1	2	5	6	3	0	18	-18
t11	4	1	2	6	3	5	0	0	0
t12	4	1	2	6	3	5	0	0	0
t13	4	1	2	6	3	5	0	0	0
t21	4	1	2	6	3	5	0	0	0
t22	4	1	2	6	3	5	0	0	0
t23	4	1	2	6	3	5	0	0	0
t11	4	1	2	6	5	3	0	0	0
t12	4	1	2	6	5	3	0	0	0
t13	4	1	2	6	5	3	0	0	0
t21	4	1	2	6	5	3	0	0	0
t22	4	1	2	6	5	3	0	0	0
t23	4	1	2	6	5	3	0	0	0
t11	4	1	3	2	5	6	38	38	0
t12	4	1	3	2	5	6	4	4	0
t13	4	1	3	2	5	6	19	13	6
t21	4	1	3	2	5	6	9	5	4
t22	4	1	3	2	5	6	155	155	0
t23	4	1	3	2	5	6	414	370	44
t11	4	1	3	2	6	5	38	38	0
t12	4	1	3	2	6	5	4	4	0
t13	4	1	3	2	6	5	19	13	6
t21	4	1	3	2	6	5	9	5	4
t22	4	1	3	2	6	5	393	393	0
t23	4	1	3	2	6	5	238	238	0
t11	4	1	3	5	2	6	0	56	-56
t12	4	1	3	5	2	6	0	5	-5
t13	4	1	3	5	2	6	0	21	-21
t21	4	1	3	5	2	6	0	1295	-1295
t22	4	1	3	5	2	6	0	115	-115
t23	4	1	3	5	2	6	0	2621	-2621
t11	4	1	3	5	6	2	0	46	-46
t12	4	1	3	5	6	2	0	4	-4
t13	4	1	3	5	6	2	0	15	-15
t21	4	1	3	5	6	2	0	148	-148
t22	4	1	3	5	6	2	0	677	-677
t23	4	1	3	5	6	2	0	14	-14
t11	4	1	3	6	2	5	0	0	0
t12	4	1	3	6	2	5	0	0	0
t13	4	1	3	6	2	5	0	0	0
t21	4	1	3	6	2	5	0	0	0
t22	4	1	3	6	2	5	0	0	0
t23	4	1	3	6	2	5	0	0	0
t11	4	1	3	6	5	2	0	0	0
t12	4	1	3	6	5	2	0	0	0
t13	4	1	3	6	5	2	0	0	0
t21	4	1	3	6	5	2	0	0	0
t22	4	1	3	6	5	2	0	0	0
t23	4	1	3	6	5	2	0	0	0
t11	4	1	5	2	3	6	28	28	0
t12	4	1	5	2	3	6	3	3	0
t13	4	1	5	2	3	6	84	84	0
t21	4	1	5	2	3	6	7	5	2
t22	4	1	5	2	3	6	18	14	4
t23	4	1	5	2	3	6	288	287	1
t11	4	1	5	2	6	3	55	24	31
t12	4	1	5	2	6	3	5	3	2
t13	4	1	5	2	6	3	165	64	101
t21	4	1	5	2	6	3	11	5	6
t22	4	1	5	2	6	3	492	350	142
t23	4	1	5	2	6	3	25	13	12
t11	4	1	5	3	2	6	28	28	0
t12	4	1	5	3	2	6	3	3	0
t13	4	1	5	3	2	6	104	98	6
t21	4	1	5	3	2	6	18	14	4
t22	4	1	5	3	2	6	15	11	4
t23	4	1	5	3	2	6	347	288	59
t11	4	1	5	3	6	2	62	24	38
t12	4	1	5	3	6	2	5	3	2
t13	4	1	5	3	6	2	194	64	130
t21	4	1	5	3	6	2	50	10	40
t22	4	1	5	3	6	2	553	371	182
t23	4	1	5	3	6	2	23	10	13
t11	4	1	5	6	2	3	0	0	0
t12	4	1	5	6	2	3	0	0	0
t13	4	1	5	6	2	3	0	0	0
t21	4	1	5	6	2	3	0	0	0
t22	4	1	5	6	2	3	0	0	0
t23	4	1	5	6	2	3	0	0	0
t11	4	1	5	6	3	2	0	0	0
t12	4	1	5	6	3	2	0	0	0
t13	4	1	5	6	3	2	0	0	0
t21	4	1	5	6	3	2	0	0	0
t22	4	1	5	6	3	2	0	0	0
t23	4	1	5	6	3	2	0	0	0
t11	4	1	6	2	3	5	28	28	0
t12	4	1	6	2	3	5	3	3	0
t13	4	1	6	2	3	5	126	126	0
t21	4	1	6	2	3	5	7	5	2
t22	4	1	6	2	3	5	18	14	4
t23	4	1	6	2	3	5	67	67	0
t11	4	1	6	2	5	3	26	24	2
t12	4	1	6	2	5	3	3	3	0
t13	4	1	6	2	5	3	137	137	0
t21	4	1	6	2	5	3	7	5	2
t22	4	1	6	2	5	3	72	72	0
t23	4	1	6	2	5	3	12	10	2
t11	4	1	6	3	2	5	28	28	0
t12	4	1	6	3	2	5	3	3	0
t13	4	1	6	3	2	5	127	126	1
t21	4	1	6	3	2	5	18	14	4
t22	4	1	6	3	2	5	15	11	4
t23	4	1	6	3	2	5	67	67	0
t11	4	1	6	3	5	2	31	24	7
t12	4	1	6	3	5	2	3	3	0
t13	4	1	6	3	5	2	146	137	9
t21	4	1	6	3	5	2	14	10	4
t22	4	1	6	3	5	2	74	72	2
t23	4	1	6	3	5	2	11	7	4
t11	4	1	6	5	2	3	51	32	19
t12	4	1	6	5	2	3	4	3	1
t13	4	1	6	5	2	3	225	185	40
t21	4	1	6	5	2	3	135	95	40
t22	4	1	6	5	2	3	25	14	11
t23	4	1	6	5	2	3	34	17	17
t11	4	1	6	5	3	2	61	32	29
t12	4	1	6	5	3	2	5	3	2
t13	4	1	6	5	3	2	249	209	40
t21	4	1	6	5	3	2	135	133	2
t22	4	1	6	5	3	2	37	24	13
t23	4	1	6	5	3	2	14	8	6
t11	4	2	1	3	5	6	48	44	4
t12	4	2	1	3	5	6	24	8	16
t13	4	2	1	3	5	6	11	8	3
t21	4	2	1	3	5	6	37	9	28
t22	4	2	1	3	5	6	226	187	39
t23	4	2	1	3	5	6	619	478	141
t11	4	2	1	3	6	5	48	44	4
t12	4	2	1	3	6	5	24	8	16
t13	4	2	1	3	6	5	11	8	3
t21	4	2	1	3	6	5	37	9	28
t22	4	2	1	3	6	5	584	486	98
t23	4	2	1	3	6	5	343	306	37
t11	4	2	1	5	3	6	0	56	-56
t12	4	2	1	5	3	6	0	9	-9
t13	4	2	1	5	3	6	0	10	-10
t21	4	2	1	5	3	6	0	1295	-1295
t22	4	2	1	5	3	6	0	119	-119
t23	4	2	1	5	3	6	0	2621	-2621
t11	4	2	1	5	6	3	0	46	-46
t12	4	2	1	5	6	3	0	8	-8
t13	4	2	1	5	6	3	0	9	-9
t21	4	2	1	5	6	3	0	154	-154
t22	4	2	1	5	6	3	0	699	-699
t23	4	2	1	5	6	3	0	18	-18
t11	4	2	1	6	3	5	0	0	0
t12	4	2	1	6	3	5	0	0	0
t13	4	2	1	6	3	5	0	0	0
t21	4	2	1	6	3	5	0	0	0
t22	4	2	1	6	3	5	0	0	0
t23	4	2	1	6	3	5	0	0	0
t11	4	2	1	6	5	3	0	0	0
t12	4	2	1	6	5	3	0	0	0
t13	4	2	1	6	5	3	0	0	0
t21	4	2	1	6	5	3	0	0	0
t22	4	2	1	6	5	3	0	0	0
t23	4	2	1	6	5	3	0	0	0
t11	4	2	3	1	5	6	44	44	0
t12	4	2	3	1	5	6	7	7	0
t13	4	2	3	1	5	6	19	13	6
t21	4	2	3	1	5	6	3	3	0
t22	4	2	3	1	5	6	187	187	0
t23	4	2	3	1	5	6	472	472	0
t11	4	2	3	1	6	5	44	44	0
t12	4	2	3	1	6	5	7	7	0
t13	4	2	3	1	6	5	19	13	6
t21	4	2	3	1	6	5	3	3	0
t22	4	2	3	1	6	5	449	449	0
t23	4	2	3	1	6	5	257	257	0
t11	4	2	3	5	1	6	0	61	-61
t12	4	2	3	5	1	6	0	14	-14
t13	4	2	3	5	1	6	0	23	-23
t21	4	2	3	5	1	6	0	1495	-1495
t22	4	2	3	5	1	6	0	129	-129
t23	4	2	3	5	1	6	0	3013	-3013
t11	4	2	3	5	6	1	0	46	-46
t12	4	2	3	5	6	1	0	9	-9
t13	4	2	3	5	6	1	0	17	-17
t21	4	2	3	5	6	1	0	154	-154
t22	4	2	3	5	6	1	0	699	-699
t23	4	2	3	5	6	1	0	12	-12
t11	4	2	3	6	1	5	0	0	0
t12	4	2	3	6	1	5	0	0	0
t13	4	2	3	6	1	5	0	0	0
t21	4	2	3	6	1	5	0	0	0
t22	4	2	3	6	1	5	0	0	0
t23	4	2	3	6	1	5	0	0	0
t11	4	2	3	6	5	1	0	0	0
t12	4	2	3	6	5	1	0	0	0
t13	4	2	3	6	5	1	0	0	0
t21	4	2	3	6	5	1	0	0	0
t22	4	2	3	6	5	1	0	0	0
t23	4	2	3	6	5	1	0	0	0
t11	4	2	5	1	3	6	28	28	0
t12	4	2	5	1	3	6	6	6	0
t13	4	2	5	1	3	6	87	87	0
t21	4	2	5	1	3	6	3	3	0
t22	4	2	5	1	3	6	18	14	4
t23	4	2	5	1	3	6	293	293	0
t11	4	2	5	1	6	3	55	24	31
t12	4	2	5	1	6	3	8	6	2
t13	4	2	5	1	6	3	165	64	101
t21	4	2	5	1	6	3	3	3	0
t22	4	2	5	1	6	3	492	387	105
t23	4	2	5	1	6	3	25	14	11
t11	4	2	5	3	1	6	28	28	0
t12	4	2	5	3	1	6	12	12	0
t13	4	2	5	3	1	6	108	107	1
t21	4	2	5	3	1	6	18	14	4
t22	4	2	5	3	1	6	9	9	0
t23	4	2	5	3	1	6	353	353	0
t11	4	2	5	3	6	1	74	24	50
t12	4	2	5	3	6	1	51	8	43
t13	4	2	5	3	6	1	256	64	192
t21	4	2	5	3	6	1	62	10	52
t22	4	2	5	3	6	1	795	387	408
t23	4	2	5	3	6	1	13	9	4
t11	4	2	5	6	1	3	0	0	0
t12	4	2	5	6	1	3	0	0	0
t13	4	2	5	6	1	3	0	0	0
t21	4	2	5	6	1	3	0	0	0
t22	4	2	5	6	1	3	0	0	0
t23	4	2	5	6	1	3	0	0	0
t11	4	2	5	6	3	1	0	0	0
t12	4	2	5	6	3	1	0	0	0
t13	4	2	5	6	3	1	0	0	0
t21	4	2	5	6	3	1	0	0	0
t22	4	2	5	6	3	1	0	0	0
t23	4	2	5	6	3	1	0	0	0
t11	4	2	6	1	3	5	28	28	0
t12	4	2	6	1	3	5	6	6	0
t13	4	2	6	1	3	5	129	129	0
t21	4	2	6	1	3	5	3	3	0
t22	4	2	6	1	3	5	18	14	4
t23	4	2	6	1	3	5	67	67	0
t11	4	2	6	1	5	3	26	24	2
t12	4	2	6	1	5	3	6	6	0
t13	4	2	6	1	5	3	140	140	0
t21	4	2	6	1	5	3	3	3	0
t22	4	2	6	1	5	3	72	72	0
t23	4	2	6	1	5	3	12	10	2
t11	4	2	6	3	1	5	28	28	0
t12	4	2	6	3	1	5	12	12	0
t13	4	2	6	3	1	5	132	132	0
t21	4	2	6	3	1	5	18	14	4
t22	4	2	6	3	1	5	9	9	0
t23	4	2	6	3	1	5	67	67	0
t11	4	2	6	3	5	1	31	24	7
t12	4	2	6	3	5	1	8	8	0
t13	4	2	6	3	5	1	148	142	6
t21	4	2	6	3	5	1	14	10	4
t22	4	2	6	3	5	1	74	72	2
t23	4	2	6	3	5	1	5	5	0
t11	4	2	6	5	1	3	51	32	19
t12	4	2	6	5	1	3	22	12	10
t13	4	2	6	5	1	3	242	194	48
t21	4	2	6	5	1	3	135	95	40
t22	4	2	6	5	1	3	17	12	5
t23	4	2	6	5	1	3	34	17	17
t11	4	2	6	5	3	1	61	32	29
t12	4	2	6	5	3	1	15	8	7
t13	4	2	6	5	3	1	259	210	49
t21	4	2	6	5	3	1	135	133	2
t22	4	2	6	5	3	1	37	24	13
t23	4	2	6	5	3	1	6	6	0
t11	4	3	1	2	5	6	54	44	10
t12	4	3	1	2	5	6	32	11	21
t13	4	3	1	2	5	6	12	10	2
t21	4	3	1	2	5	6	27	7	20
t22	4	3	1	2	5	6	232	191	41
t23	4	3	1	2	5	6	608	483	125
t11	4	3	1	2	6	5	54	44	10
t12	4	3	1	2	6	5	32	11	21
t13	4	3	1	2	6	5	12	10	2
t21	4	3	1	2	6	5	27	7	20
t22	4	3	1	2	6	5	580	486	94
t23	4	3	1	2	6	5	349	306	43
t11	4	3	1	5	2	6	0	61	-61
t12	4	3	1	5	2	6	0	18	-18
t13	4	3	1	5	2	6	0	12	-12
t21	4	3	1	5	2	6	0	1495	-1495
t22	4	3	1	5	2	6	0	133	-133
t23	4	3	1	5	2	6	0	3013	-3013
t11	4	3	1	5	6	2	0	51	-51
t12	4	3	1	5	6	2	0	13	-13
t13	4	3	1	5	6	2	0	10	-10
t21	4	3	1	5	6	2	0	154	-154
t22	4	3	1	5	6	2	0	705	-705
t23	4	3	1	5	6	2	0	16	-16
t11	4	3	1	6	2	5	0	0	0
t12	4	3	1	6	2	5	0	0	0
t13	4	3	1	6	2	5	0	0	0
t21	4	3	1	6	2	5	0	0	0
t22	4	3	1	6	2	5	0	0	0
t23	4	3	1	6	2	5	0	0	0
t11	4	3	1	6	5	2	0	0	0
t12	4	3	1	6	5	2	0	0	0
t13	4	3	1	6	5	2	0	0	0
t21	4	3	1	6	5	2	0	0	0
t22	4	3	1	6	5	2	0	0	0
t23	4	3	1	6	5	2	0	0	0
t11	4	3	2	1	5	6	54	44	10
t12	4	3	2	1	5	6	32	11	21
t13	4	3	2	1	5	6	15	13	2
t21	4	3	2	1	5	6	3	3	0
t22	4	3	2	1	5	6	232	191	41
t23	4	3	2	1	5	6	565	480	85
t11	4	3	2	1	6	5	54	44	10
t12	4	3	2	1	6	5	32	11	21
t13	4	3	2	1	6	5	15	13	2
t21	4	3	2	1	6	5	3	3	0
t22	4	3	2	1	6	5	573	486	87
t23	4	3	2	1	6	5	344	306	38
t11	4	3	2	5	1	6	0	61	-61
t12	4	3	2	5	1	6	0	18	-18
t13	4	3	2	5	1	6	0	21	-21
t21	4	3	2	5	1	6	0	1495	-1495
t22	4	3	2	5	1	6	0	129	-129
t23	4	3	2	5	1	6	0	3013	-3013
t11	4	3	2	5	6	1	0	51	-51
t12	4	3	2	5	6	1	0	13	-13
t13	4	3	2	5	6	1	0	15	-15
t21	4	3	2	5	6	1	0	154	-154
t22	4	3	2	5	6	1	0	705	-705
t23	4	3	2	5	6	1	0	12	-12
t11	4	3	2	6	1	5	0	0	0
t12	4	3	2	6	1	5	0	0	0
t13	4	3	2	6	1	5	0	0	0
t21	4	3	2	6	1	5	0	0	0
t22	4	3	2	6	1	5	0	0	0
t23	4	3	2	6	1	5	0	0	0
t11	4	3	2	6	5	1	0	0	0
t12	4	3	2	6	5	1	0	0	0
t13	4	3	2	6	5	1	0	0	0
t21	4	3	2	6	5	1	0	0	0
t22	4	3	2	6	5	1	0	0	0
t23	4	3	2	6	5	1	0	0	0
t11	4	3	5	1	2	6	28	28	0
t12	4	3	5	1	2	6	15	15	0
t13	4	3	5	1	2	6	96	96	0
t21	4	3	5	1	2	6	3	3	0
t22	4	3	5	1	2	6	12	12	0
t23	4	3	5	1	2	6	293	293	0
t11	4	3	5	1	6	2	62	24	38
t12	4	3	5	1	6	2	43	11	32
t13	4	3	5	1	6	2	218	66	152
t21	4	3	5	1	6	2	3	3	0
t22	4	3	5	1	6	2	593	391	202
t23	4	3	5	1	6	2	14	12	2
t11	4	3	5	2	1	6	28	28	0
t12	4	3	5	2	1	6	15	15	0
t13	4	3	5	2	1	6	110	110	0
t21	4	3	5	2	1	6	12	12	0
t22	4	3	5	2	1	6	9	9	0
t23	4	3	5	2	1	6	353	353	0
t11	4	3	5	2	6	1	74	24	50
t12	4	3	5	2	6	1	54	11	43
t13	4	3	5	2	6	1	258	66	192
t21	4	3	5	2	6	1	48	8	40
t22	4	3	5	2	6	1	753	391	362
t23	4	3	5	2	6	1	13	9	4
t11	4	3	5	6	1	2	0	0	0
t12	4	3	5	6	1	2	0	0	0
t13	4	3	5	6	1	2	0	0	0
t21	4	3	5	6	1	2	0	0	0
t22	4	3	5	6	1	2	0	0	0
t23	4	3	5	6	1	2	0	0	0
t11	4	3	5	6	2	1	0	0	0
t12	4	3	5	6	2	1	0	0	0
t13	4	3	5	6	2	1	0	0	0
t21	4	3	5	6	2	1	0	0	0
t22	4	3	5	6	2	1	0	0	0
t23	4	3	5	6	2	1	0	0	0
t11	4	3	6	1	2	5	28	28	0
t12	4	3	6	1	2	5	15	15	0
t13	4	3	6	1	2	5	132	132	0
t21	4	3	6	1	2	5	3	3	0
t22	4	3	6	1	2	5	12	12	0
t23	4	3	6	1	2	5	67	67	0
t11	4	3	6	1	5	2	26	24	2
t12	4	3	6	1	5	2	11	11	0
t13	4	3	6	1	5	2	145	145	0
t21	4	3	6	1	5	2	3	3	0
t22	4	3	6	1	5	2	72	72	0
t23	4	3	6	1	5	2	8	8	0
t11	4	3	6	2	1	5	28	28	0
t12	4	3	6	2	1	5	15	15	0
t13	4	3	6	2	1	5	135	135	0
t21	4	3	6	2	1	5	12	12	0
t22	4	3	6	2	1	5	9	9	0
t23	4	3	6	2	1	5	67	67	0
t11	4	3	6	2	5	1	26	24	2
t12	4	3	6	2	5	1	11	11	0
t13	4	3	6	2	5	1	145	145	0
t21	4	3	6	2	5	1	8	8	0
t22	4	3	6	2	5	1	72	72	0
t23	4	3	6	2	5	1	5	5	0
t11	4	3	6	5	1	2	51	32	19
t12	4	3	6	5	1	2	32	17	15
t13	4	3	6	5	1	2	252	199	53
t21	4	3	6	5	1	2	135	95	40
t22	4	3	6	5	1	2	17	12	5
t23	4	3	6	5	1	2	24	15	9
t11	4	3	6	5	2	1	51	32	19
t12	4	3	6	5	2	1	32	17	15
t13	4	3	6	5	2	1	253	199	54
t21	4	3	6	5	2	1	135	95	40
t22	4	3	6	5	2	1	27	17	10
t23	4	3	6	5	2	1	6	6	0
t11	4	5	1	2	3	6	0	0	0
t12	4	5	1	2	3	6	0	0	0
t13	4	5	1	2	3	6	0	0	0
t21	4	5	1	2	3	6	0	0	0
t22	4	5	1	2	3	6	0	0	0
t23	4	5	1	2	3	6	0	0	0
t11	4	5	1	2	6	3	0	22	-22
t12	4	5	1	2	6	3	0	269	-269
t13	4	5	1	2	6	3	0	34	-34
t21	4	5	1	2	6	3	0	7	-7
t22	4	5	1	2	6	3	0	1077	-1077
t23	4	5	1	2	6	3	0	23	-23
t11	4	5	1	3	2	6	0	0	0
t12	4	5	1	3	2	6	0	0	0
t13	4	5	1	3	2	6	0	0	0
t21	4	5	1	3	2	6	0	0	0
t22	4	5	1	3	2	6	0	0	0
t23	4	5	1	3	2	6	0	0	0
t11	4	5	1	3	6	2	0	22	-22
t12	4	5	1	3	6	2	0	269	-269
t13	4	5	1	3	6	2	0	34	-34
t21	4	5	1	3	6	2	0	12	-12
t22	4	5	1	3	6	2	0	1082	-1082
t23	4	5	1	3	6	2	0	20	-20
t11	4	5	1	6	2	3	0	0	0
t12	4	5	1	6	2	3	0	0	0
t13	4	5	1	6	2	3	0	0	0
t21	4	5	1	6	2	3	0	0	0
t22	4	5	1	6	2	3	0	0	0
t23	4	5	1	6	2	3	0	0	0
t11	4	5	1	6	3	2	0	0	0
t12	4	5	1	6	3	2	0	0	0
t13	4	5	1	6	3	2	0	0	0
t21	4	5	1	6	3	2	0	0	0
t22	4	5	1	6	3	2	0	0	0
t23	4	5	1	6	3	2	0	0	0
t11	4	5	2	1	3	6	0	0	0
t12	4	5	2	1	3	6	0	0	0
t13	4	5	2	1	3	6	0	0	0
t21	4	5	2	1	3	6	0	0	0
t22	4	5	2	1	3	6	0	0	0
t23	4	5	2	1	3	6	0	0	0
